t_s,uy_mass_m
1.415999999999999995e-04,-1.436412607767029074e-12
1.418000000000000044e-04,-1.499246965728994398e-12
1.419999999999999821e-04,-1.562081323690950231e-12
1.421999999999999870e-04,-1.624915681652885666e-12
1.423999999999999919e-04,-1.675141596694383096e-12
1.425999999999999967e-04,-1.725367511735874467e-12
1.428000000000000016e-04,-1.775593426777376945e-12
1.430000000000000064e-04,-1.825819341818504809e-12
1.431999999999999842e-04,-1.741914736571007817e-12
1.433999999999999891e-04,-1.658010131323496689e-12
1.435999999999999939e-04,-1.574105526075984349e-12
1.437999999999999988e-04,-1.490200920828666284e-12
1.440000000000000036e-04,-1.476989042567316510e-12
1.441999999999999814e-04,-1.463777164305969564e-12
1.443999999999999863e-04,-1.450565286044629485e-12
1.445999999999999911e-04,-1.437353407783556986e-12
1.447999999999999960e-04,-1.526011044145660393e-12
1.450000000000000009e-04,-1.614668680507765011e-12
1.452000000000000057e-04,-1.703326316869861754e-12
1.453999999999999835e-04,-1.791983953231643457e-12
1.455999999999999883e-04,-1.766553299965712260e-12
1.457999999999999932e-04,-1.741122646699781265e-12
1.459999999999999981e-04,-1.715691993433853905e-12
1.462000000000000029e-04,-1.690261340167784374e-12
1.463999999999999807e-04,-1.613680226738220270e-12
1.465999999999999855e-04,-1.537099113308635567e-12
1.467999999999999904e-04,-1.460517999879059144e-12
1.469999999999999953e-04,-1.383936886449864201e-12
1.472000000000000001e-04,-1.442317158227388413e-12
1.474000000000000050e-04,-1.500697430004911817e-12
1.475999999999999827e-04,-1.559077701782420075e-12
1.477999999999999876e-04,-1.617457973559933381e-12
1.479999999999999925e-04,-1.667797402117474261e-12
1.481999999999999973e-04,-1.718136830675022612e-12
1.484000000000000022e-04,-1.768476259232561270e-12
1.485999999999999799e-04,-1.818815687789732382e-12
1.487999999999999848e-04,-1.739265720758728421e-12
1.489999999999999897e-04,-1.659715753727724459e-12
1.491999999999999945e-04,-1.580165786696714035e-12
1.493999999999999994e-04,-1.500615819665896673e-12
1.496000000000000042e-04,-1.485399272261486606e-12
1.497999999999999820e-04,-1.470182724857076337e-12
1.499999999999999869e-04,-1.454966177452663644e-12
1.501999999999999917e-04,-1.439749630048555490e-12
1.503999999999999966e-04,-1.524975927724970329e-12
1.506000000000000014e-04,-1.610202225401396478e-12
1.508000000000000063e-04,-1.695428523077810105e-12
1.509999999999999841e-04,-1.780654820753893952e-12
1.511999999999999889e-04,-1.758692911406007915e-12
1.513999999999999938e-04,-1.736731002058127332e-12
1.515999999999999986e-04,-1.714769092710246142e-12
1.518000000000000035e-04,-1.692807183362200567e-12
1.519999999999999813e-04,-1.618113542160943720e-12
1.521999999999999861e-04,-1.543419900959660619e-12
1.523999999999999910e-04,-1.468726259758388828e-12
1.525999999999999958e-04,-1.394032618557514673e-12
1.528000000000000007e-04,-1.448163112168752273e-12
1.530000000000000056e-04,-1.502293605779989468e-12
1.531999999999999833e-04,-1.556424099391220404e-12
1.533999999999999882e-04,-1.610554593002454772e-12
1.535999999999999930e-04,-1.660875841227068750e-12
1.537999999999999979e-04,-1.711197089451683333e-12
1.540000000000000028e-04,-1.761518337676303369e-12
1.541999999999999805e-04,-1.811839585900524961e-12
1.543999999999999854e-04,-1.736495276190246683e-12
1.545999999999999903e-04,-1.661150966479965376e-12
1.547999999999999951e-04,-1.585806656769682049e-12
1.550000000000000000e-04,-1.510462347059584919e-12
1.552000000000000048e-04,-1.493440288054354505e-12
1.553999999999999826e-04,-1.476418229049114801e-12
1.555999999999999875e-04,-1.459396170043882570e-12
1.557999999999999923e-04,-1.442374111038970830e-12
1.559999999999999972e-04,-1.524225437322306873e-12
1.562000000000000020e-04,-1.606076763605650994e-12
1.563999999999999798e-04,-1.687928089888974920e-12
1.565999999999999847e-04,-1.769779416171984614e-12
1.567999999999999895e-04,-1.751069436886199480e-12
1.569999999999999944e-04,-1.732359457600427876e-12
1.571999999999999992e-04,-1.713649478314652436e-12
1.574000000000000041e-04,-1.694939499028695242e-12
1.575999999999999819e-04,-1.622167199034867172e-12
1.577999999999999867e-04,-1.549394899041018705e-12
1.579999999999999916e-04,-1.476622599047172055e-12
1.581999999999999964e-04,-1.403850299053749093e-12
1.584000000000000013e-04,-1.453935190436231076e-12
1.586000000000000062e-04,-1.504020081818709626e-12
1.587999999999999839e-04,-1.554104973201183531e-12
1.589999999999999888e-04,-1.604189864583667938e-12
1.591999999999999936e-04,-1.654366175709823718e-12
1.593999999999999985e-04,-1.704542486835968189e-12
1.596000000000000034e-04,-1.754718797962114882e-12
1.597999999999999811e-04,-1.804895109087852629e-12
1.599999999999999860e-04,-1.733614375875714488e-12
1.601999999999999908e-04,-1.662333642663579781e-12
1.603999999999999957e-04,-1.591052909451440631e-12
1.606000000000000006e-04,-1.519772176239487071e-12
1.608000000000000054e-04,-1.501126864174627244e-12
1.609999999999999832e-04,-1.482481552109766204e-12
1.611999999999999880e-04,-1.463836240044912233e-12
1.613999999999999929e-04,-1.445190927980391880e-12
1.615999999999999978e-04,-1.523733280477309392e-12
1.618000000000000026e-04,-1.602275632974229125e-12
1.619999999999999804e-04,-1.680817985471126644e-12
1.621999999999999852e-04,-1.759360337967703267e-12
1.623999999999999901e-04,-1.743688814397990488e-12
1.625999999999999950e-04,-1.728017290828287605e-12
1.627999999999999998e-04,-1.712345767258575433e-12
1.630000000000000047e-04,-1.696674243688660908e-12
1.631999999999999825e-04,-1.625855412797816604e-12
1.633999999999999873e-04,-1.555036581906963414e-12
1.635999999999999922e-04,-1.484217751016117494e-12
1.637999999999999970e-04,-1.413398920125692233e-12
1.640000000000000019e-04,-1.459630593225330456e-12
1.641999999999999797e-04,-1.505862266324961004e-12
1.643999999999999845e-04,-1.552093939424590140e-12
1.645999999999999894e-04,-1.598325612524243710e-12
1.647999999999999942e-04,-1.648246312805930873e-12
1.649999999999999991e-04,-1.698167013087616016e-12
1.652000000000000040e-04,-1.748087713369298735e-12
1.653999999999999817e-04,-1.798008413650547872e-12
1.655999999999999866e-04,-1.730644633683255000e-12
1.657999999999999914e-04,-1.663280853715972226e-12
1.659999999999999963e-04,-1.595917073748685009e-12
1.662000000000000012e-04,-1.528553293781573488e-12
1.663999999999999789e-04,-1.508462223254961815e-12
1.665999999999999838e-04,-1.488371152728352364e-12
1.667999999999999886e-04,-1.468280082201739479e-12
1.669999999999999935e-04,-1.448189011675485053e-12
1.671999999999999984e-04,-1.523485869904947338e-12
1.674000000000000032e-04,-1.598782728134413056e-12
1.675999999999999810e-04,-1.674079586363865849e-12
1.677999999999999858e-04,-1.749376444592992294e-12
1.679999999999999907e-04,-1.736544669483274872e-12
1.681999999999999956e-04,-1.723712894373565730e-12
1.684000000000000004e-04,-1.710881119263854367e-12
1.686000000000000053e-04,-1.698049344153914802e-12
1.687999999999999830e-04,-1.629203357769326498e-12
1.689999999999999879e-04,-1.560357371384722644e-12
1.691999999999999928e-04,-1.491511385000130302e-12
1.693999999999999976e-04,-1.422665398615963465e-12
1.696000000000000025e-04,-1.465235846945866973e-12
1.697999999999999802e-04,-1.507806295275761999e-12
1.699999999999999851e-04,-1.550376743605661468e-12
1.701999999999999900e-04,-1.592947191935595067e-12
1.703999999999999948e-04,-1.642505903692079761e-12
1.705999999999999997e-04,-1.692064615448573745e-12
1.708000000000000046e-04,-1.741623327205060459e-12
1.709999999999999823e-04,-1.791182038961098242e-12
1.711999999999999872e-04,-1.727595369189092735e-12
1.713999999999999920e-04,-1.664008699417078342e-12
